date,product_id,quantity,sales,name,category,price,year
2023-06-29,P004,7.0,367.47,Продукт 4,Wi_Fi_роутер,367.47,2023
2023-01-13,P088,13.0,1245.86,Продукт 88,Wi_Fi_роутер,622.93,2023
2023-03-04,P052,6.0,4426.987088143669,Продукт 52,Ноутбук,334.82,2023
2023-07-31,P011,15.0,2621.08,Продукт 11,Wi_Fi_роутер,655.27,2023
2023-08-17,P072,11.0,2348.84,Продукт 72,Смартфон,180.68,2023
2023-01-03,P023,11.0,3212.22,Продукт 23,Планшет,535.37,2023
2023-04-22,P092,15.0,6462.2,Продукт 92,Телефизор,646.22,2023
2023-03-04,P023,1.0,3747.59,Продукт 23,Планшет,535.37,2023
2023-08-02,P013,6.0,752.84,Продукт 13,Ноутбук,68.44,2023
2023-09-16,P049,15.0,11619.92,Продукт 49,Телефизор,893.84,2023
2023-02-06,P075,8.0,4698.9,Продукт 75,Смартфон,783.15,2023
2023-07-28,P024,12.0,4562.58,Продукт 24,Планшет,414.78,2023
2023-09-13,P092,10.0,2584.88,Продукт 92,Телефизор,646.22,2023
2023-09-14,P058,10.0,528.89,Продукт 58,Смартфон,528.89,2023
2023-09-04,P005,5.0,8613.18,Продукт 5,Телефизор,957.02,2023
2023-09-24,P024,14.0,2488.68,Продукт 24,Планшет,414.78,2023
2023-04-17,P052,2.0,1674.1,Продукт 52,Ноутбук,334.82,2023
2023-01-07,P067,9.0,8233.02,Продукт 67,Смартфон,914.78,2023
2023-05-13,P003,1.0,2786.32,Продукт 3,Смартфон,696.58,2023
2023-02-17,P021,12.0,934.15,Продукт 21,Ноутбук,934.15,2023
2023-09-25,P040,2.0,6816.6,Продукт 40,Смартфон,973.8,2023
2023-03-02,P000,15.0,140.36,Продукт 0,Смартфон,140.36,2023
2023-08-06,P046,4.0,2259.53,Продукт 46,Планшет,322.79,2023
2023-06-13,P013,6.0,958.16,Продукт 13,Ноутбук,68.44,2023
2023-07-11,P017,15.0,3205.15,Продукт 17,Ноутбук,246.55,2023
2023-08-12,P066,13.0,314.72,Продукт 66,Планшет,39.34,2023
2023-08-30,P076,13.0,2922.6,Продукт 76,Смартфон,487.1,2023
2023-06-30,P047,1.0,13037.22,Продукт 47,Телефизор,931.23,2023
2023-04-01,P059,1.0,5607.69,Продукт 59,Wi_Fi_роутер,509.79,2023
2023-09-18,P056,8.0,5864.04,Продукт 56,Телефизор,488.67,2023
2023-05-18,P076,5.0,2922.6,Продукт 76,Смартфон,487.1,2023
2023-06-14,P074,3.0,3827.81,Продукт 74,Планшет,546.83,2023
2023-08-03,P006,2.0,6034.16,Продукт 6,Смартфон,754.27,2023
2023-07-29,P050,13.0,1473.7,Продукт 50,Ноутбук,294.74,2023
2023-01-26,P035,5.0,7603.35,Продукт 35,Телефизор,506.89,2023
2023-01-29,P090,2.0,7781.4,Продукт 90,Wi_Fi_роутер,864.6,2023
2023-01-11,P020,8.0,3557.4,Продукт 20,Смартфон,592.9,2023
2023-03-03,P071,8.0,1304.24,Продукт 71,Планшет,93.16,2023
2023-07-24,P055,15.0,5608.16,Продукт 55,Смартфон,701.02,2023
2023-02-04,P026,15.0,1145.95,Продукт 26,Смартфон,229.19,2023
2023-07-13,P061,5.0,1906.23,Продукт 61,Ноутбук,635.41,2023
2023-04-18,P086,9.0,155.7,Продукт 86,Wi_Fi_роутер,10.38,2023
2023-03-26,P067,1.0,7318.24,Продукт 67,Смартфон,914.78,2023
2023-05-02,P023,12.0,5889.07,Продукт 23,Планшет,535.37,2023
2023-04-02,P062,9.0,2768.25,Продукт 62,Телефизор,553.65,2023
2023-01-13,P082,7.0,147.38,Продукт 82,Смартфон,147.38,2023
2023-04-14,P076,14.0,487.1,Продукт 76,Смартфон,487.1,2023
2023-02-05,P002,7.0,3313.68,Продукт 2,Ноутбук,828.42,2023
2023-09-03,P083,7.0,279.55,Продукт 83,Смартфон,279.55,2023
2023-08-29,P090,12.0,11239.8,Продукт 90,Wi_Fi_роутер,864.6,2023
2023-01-31,P010,4.0,821.39,Продукт 10,Смартфон,821.39,2023
2023-03-11,P047,6.0,6518.61,Продукт 47,Телефизор,931.23,2023
2023-03-29,P019,10.0,13545.15,Продукт 19,Планшет,903.01,2023
2023-07-19,P033,7.0,5234.28,Продукт 33,Телефизор,436.19,2023
2023-02-24,P072,11.0,1987.48,Продукт 72,Смартфон,180.68,2023
2023-07-08,P097,14.0,4858.92,Продукт 97,Телефизор,809.82,2023
2023-04-28,P010,5.0,6571.12,Продукт 10,Смартфон,821.39,2023
2023-07-28,P038,8.0,2956.56,Продукт 38,Планшет,369.57,2023
2023-05-16,P091,12.0,1760.88,Продукт 91,Ноутбук,880.44,2023
2023-01-31,P097,9.0,12147.3,Продукт 97,Телефизор,809.82,2023
2023-08-15,P064,13.0,6797.1,Продукт 64,Телефизор,679.71,2023
2023-08-17,P004,15.0,4426.987088143669,Продукт 4,Wi_Fi_роутер,367.47,2023
2023-09-24,P011,7.0,2621.08,Продукт 11,Wi_Fi_роутер,655.27,2023
2023-05-19,P073,5.0,450.52,Продукт 73,Wi_Fi_роутер,32.18,2023
2023-02-04,P046,7.0,1613.95,Продукт 46,Планшет,322.79,2023
2023-02-24,P092,5.0,9047.08,Продукт 92,Телефизор,646.22,2023
2023-03-10,P061,4.0,1270.82,Продукт 61,Ноутбук,635.41,2023
2023-01-28,P084,14.0,8772.84,Продукт 84,Wi_Fi_роутер,974.76,2023
2023-02-05,P044,8.0,4426.987088143669,Продукт 44,Смартфон,646.69,2023
2023-08-27,P099,11.0,5447.28,Продукт 99,Ноутбук,680.91,2023
2023-04-15,P013,10.0,615.96,Продукт 13,Ноутбук,68.44,2023
2023-05-27,P092,14.0,7108.42,Продукт 92,Телефизор,646.22,2023
2023-04-08,P020,15.0,2964.5,Продукт 20,Смартфон,592.9,2023
2023-05-23,P066,13.0,78.68,Продукт 66,Планшет,39.34,2023
2023-04-06,P049,13.0,10726.08,Продукт 49,Телефизор,893.84,2023
2023-05-19,P085,9.0,12593.7,Продукт 85,Смартфон,899.55,2023
2023-03-17,P007,9.0,9763.32,Продукт 7,Wi_Fi_роутер,697.38,2023
2023-05-01,P038,12.0,1108.71,Продукт 38,Планшет,369.57,2023
2023-09-10,P001,15.0,240.3,Продукт 1,Телефизор,240.3,2023
2023-08-26,P007,13.0,6973.8,Продукт 7,Wi_Fi_роутер,697.38,2023
2023-08-30,P067,4.0,10062.58,Продукт 67,Смартфон,914.78,2023
2023-05-31,P008,6.0,4759.2,Продукт 8,Планшет,475.92,2023
2023-04-25,P046,5.0,645.58,Продукт 46,Планшет,322.79,2023
2023-07-05,P092,3.0,9047.08,Продукт 92,Телефизор,646.22,2023
2023-05-27,P075,1.0,1566.3,Продукт 75,Смартфон,783.15,2023
2023-09-25,P084,3.0,11697.12,Продукт 84,Wi_Fi_роутер,974.76,2023
2023-09-11,P071,10.0,1397.4,Продукт 71,Планшет,93.16,2023
2023-06-04,P009,4.0,4155.13,Продукт 9,Смартфон,593.59,2023
2023-03-14,P036,8.0,4426.987088143669,Продукт 36,Смартфон,808.15,2023
2023-02-03,P042,3.0,2425.95,Продукт 42,Смартфон,269.55,2023
2023-09-28,P028,14.0,4426.987088143669,Продукт 28,Wi_Fi_роутер,698.46,2023
2023-09-23,P021,6.0,4426.987088143669,Продукт 21,Ноутбук,934.15,2023
2023-06-26,P058,1.0,4426.987088143669,Продукт 58,Смартфон,528.89,2023
2023-02-05,P098,6.0,2274.12,Продукт 98,Телефизор,758.04,2023
2023-04-25,P085,10.0,7196.4,Продукт 85,Смартфон,899.55,2023
2023-07-08,P042,6.0,2425.95,Продукт 42,Смартфон,269.55,2023
2023-06-13,P017,10.0,1479.3,Продукт 17,Ноутбук,246.55,2023
2023-06-05,P039,14.0,2675.66,Продукт 39,Телефизор,205.82,2023
2023-06-22,P077,14.0,8266.77,Продукт 77,Смартфон,918.53,2023
2023-06-30,P016,14.0,2119.14,Продукт 16,Телефизор,353.19,2023
2023-06-17,P078,10.0,2172.9,Продукт 78,Wi_Fi_роутер,362.15,2023
2023-06-05,P070,3.0,7494.57,Продукт 70,Планшет,832.73,2023
2023-01-14,P025,7.0,4655.91,Продукт 25,Wi_Fi_роутер,665.13,2023
2023-01-20,P015,11.0,1613.79,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-04-18,P015,15.0,3227.58,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-05-21,P042,2.0,4043.25,Продукт 42,Смартфон,269.55,2023
2023-06-30,P033,15.0,1308.57,Продукт 33,Телефизор,436.19,2023
2023-06-17,P077,12.0,13777.95,Продукт 77,Смартфон,918.53,2023
2023-03-28,P097,2.0,9717.84,Продукт 97,Телефизор,809.82,2023
2023-04-08,P072,15.0,180.68,Продукт 72,Смартфон,180.68,2023
2023-02-23,P025,10.0,4655.91,Продукт 25,Wi_Fi_роутер,665.13,2023
2023-04-12,P019,10.0,903.01,Продукт 19,Планшет,903.01,2023
2023-05-14,P035,1.0,5068.9,Продукт 35,Телефизор,506.89,2023
2023-07-24,P091,6.0,1760.88,Продукт 91,Ноутбук,880.44,2023
2023-02-18,P098,13.0,5306.28,Продукт 98,Телефизор,758.04,2023
2023-07-11,P084,15.0,12671.88,Продукт 84,Wi_Fi_роутер,974.76,2023
2023-08-06,P075,10.0,2349.45,Продукт 75,Смартфон,783.15,2023
2023-07-04,P080,14.0,8488.62,Продукт 80,Ноутбук,606.33,2023
2023-02-06,P009,8.0,2967.95,Продукт 9,Смартфон,593.59,2023
2023-02-22,P068,2.0,1485.95,Продукт 68,Смартфон,297.19,2023
2023-04-06,P096,7.0,961.74,Продукт 96,Смартфон,320.58,2023
2023-02-14,P002,5.0,8284.2,Продукт 2,Ноутбук,828.42,2023
2023-03-05,P017,15.0,3205.15,Продукт 17,Ноутбук,246.55,2023
2023-02-05,P097,5.0,8098.2,Продукт 97,Телефизор,809.82,2023
2023-06-15,P074,4.0,6015.13,Продукт 74,Планшет,546.83,2023
2023-03-27,P069,8.0,2967.52,Продукт 69,Ноутбук,741.88,2023
2023-02-02,P049,9.0,2681.52,Продукт 49,Телефизор,893.84,2023
2023-03-23,P005,3.0,957.02,Продукт 5,Телефизор,957.02,2023
2023-02-16,P035,6.0,506.89,Продукт 35,Телефизор,506.89,2023
2023-03-21,P059,7.0,3568.53,Продукт 59,Wi_Fi_роутер,509.79,2023
2023-05-28,P035,3.0,4562.01,Продукт 35,Телефизор,506.89,2023
2023-09-05,P085,7.0,10794.6,Продукт 85,Смартфон,899.55,2023
2023-08-29,P097,1.0,4858.92,Продукт 97,Телефизор,809.82,2023
2023-07-10,P009,8.0,3561.54,Продукт 9,Смартфон,593.59,2023
2023-07-14,P068,10.0,2080.33,Продукт 68,Смартфон,297.19,2023
2023-09-26,P031,1.0,393.22,Продукт 31,Ноутбук,393.22,2023
2023-03-24,P070,3.0,3330.92,Продукт 70,Планшет,832.73,2023
2023-06-08,P082,5.0,736.9,Продукт 82,Смартфон,147.38,2023
2023-02-25,P066,7.0,354.06,Продукт 66,Планшет,39.34,2023
2023-03-05,P099,11.0,6128.19,Продукт 99,Ноутбук,680.91,2023
2023-07-15,P042,6.0,3773.7,Продукт 42,Смартфон,269.55,2023
2023-06-28,P086,4.0,4426.987088143669,Продукт 86,Wi_Fi_роутер,10.38,2023
2023-06-06,P081,3.0,704.69,Продукт 81,Wi_Fi_роутер,704.69,2023
2023-03-21,P070,1.0,3330.92,Продукт 70,Планшет,832.73,2023
2023-03-20,P058,1.0,4426.987088143669,Продукт 58,Смартфон,528.89,2023
2023-08-18,P052,13.0,5022.3,Продукт 52,Ноутбук,334.82,2023
2023-09-02,P027,7.0,328.62,Продукт 27,Ноутбук,54.77,2023
2023-04-22,P026,12.0,2521.09,Продукт 26,Смартфон,229.19,2023
2023-07-04,P033,1.0,2617.14,Продукт 33,Телефизор,436.19,2023
2023-08-01,P088,2.0,1245.86,Продукт 88,Wi_Fi_роутер,622.93,2023
2023-01-15,P057,3.0,5491.53,Продукт 57,Смартфон,610.17,2023
2023-01-09,P014,10.0,12676.44,Продукт 14,Wi_Fi_роутер,905.46,2023
2023-05-05,P053,13.0,309.53,Продукт 53,Ноутбук,309.53,2023
2023-08-21,P060,11.0,3539.3,Продукт 60,Wi_Fi_роутер,353.93,2023
2023-04-07,P063,6.0,6749.12,Продукт 63,Смартфон,843.64,2023
2023-03-18,P072,1.0,2710.2,Продукт 72,Смартфон,180.68,2023
2023-05-05,P076,6.0,974.2,Продукт 76,Смартфон,487.1,2023
2023-05-29,P038,15.0,3326.13,Продукт 38,Планшет,369.57,2023
2023-03-10,P023,10.0,1070.74,Продукт 23,Планшет,535.37,2023
2023-02-24,P080,6.0,5456.97,Продукт 80,Ноутбук,606.33,2023
2023-07-31,P087,8.0,980.28,Продукт 87,Wi_Fi_роутер,245.07,2023
2023-05-29,P018,1.0,4536.5,Продукт 18,Wi_Fi_роутер,453.65,2023
2023-09-05,P052,5.0,2008.92,Продукт 52,Ноутбук,334.82,2023
2023-09-22,P023,5.0,6424.44,Продукт 23,Планшет,535.37,2023
2023-06-24,P005,11.0,12441.26,Продукт 5,Телефизор,957.02,2023
2023-09-03,P028,5.0,698.46,Продукт 28,Wi_Fi_роутер,698.46,2023
2023-08-12,P068,14.0,1783.14,Продукт 68,Смартфон,297.19,2023
2023-07-23,P045,2.0,451.14,Продукт 45,Ноутбук,225.57,2023
2023-09-24,P019,9.0,4426.987088143669,Продукт 19,Планшет,903.01,2023
2023-02-12,P095,1.0,3167.57,Продукт 95,Ноутбук,452.51,2023
2023-07-15,P028,10.0,7683.06,Продукт 28,Wi_Fi_роутер,698.46,2023
2023-08-14,P025,3.0,665.13,Продукт 25,Wi_Fi_роутер,665.13,2023
2023-05-20,P095,1.0,1357.53,Продукт 95,Ноутбук,452.51,2023
2023-08-06,P013,12.0,136.88,Продукт 13,Ноутбук,68.44,2023
2023-01-13,P094,6.0,4862.9,Продукт 94,Ноутбук,486.29,2023
2023-01-01,P008,14.0,475.92,Продукт 8,Планшет,475.92,2023
2023-01-01,P075,13.0,6265.2,Продукт 75,Смартфон,783.15,2023
2023-03-11,P078,10.0,4426.987088143669,Продукт 78,Wi_Fi_роутер,362.15,2023
2023-03-16,P010,1.0,3285.56,Продукт 10,Смартфон,821.39,2023
2023-01-11,P032,7.0,3900.18,Продукт 32,Планшет,650.03,2023
2023-05-18,P021,12.0,7473.2,Продукт 21,Ноутбук,934.15,2023
2023-06-05,P036,6.0,8889.65,Продукт 36,Смартфон,808.15,2023
2023-03-05,P072,9.0,1084.08,Продукт 72,Смартфон,180.68,2023
2023-07-11,P024,10.0,6221.7,Продукт 24,Планшет,414.78,2023
2023-03-26,P010,8.0,4106.95,Продукт 10,Смартфон,821.39,2023
2023-07-27,P039,5.0,3087.3,Продукт 39,Телефизор,205.82,2023
2023-06-17,P015,4.0,2151.72,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-07-05,P063,13.0,12654.6,Продукт 63,Смартфон,843.64,2023
2023-05-31,P088,6.0,6852.23,Продукт 88,Wi_Fi_роутер,622.93,2023
2023-03-21,P070,14.0,8327.3,Продукт 70,Планшет,832.73,2023
2023-08-06,P099,13.0,3404.55,Продукт 99,Ноутбук,680.91,2023
2023-07-14,P091,9.0,880.44,Продукт 91,Ноутбук,880.44,2023
2023-05-16,P023,2.0,535.37,Продукт 23,Планшет,535.37,2023
2023-07-25,P002,4.0,7455.78,Продукт 2,Ноутбук,828.42,2023
2023-08-11,P036,3.0,1616.3,Продукт 36,Смартфон,808.15,2023
2023-08-03,P074,9.0,7655.62,Продукт 74,Планшет,546.83,2023
2023-05-22,P019,5.0,4426.987088143669,Продукт 19,Планшет,903.01,2023
2023-04-04,P020,12.0,6521.9,Продукт 20,Смартфон,592.9,2023
2023-05-01,P042,10.0,4043.25,Продукт 42,Смартфон,269.55,2023
2023-09-01,P082,7.0,147.38,Продукт 82,Смартфон,147.38,2023
2023-06-13,P037,15.0,2926.68,Продукт 37,Wi_Fi_роутер,487.78,2023
2023-09-27,P081,7.0,1409.38,Продукт 81,Wi_Fi_роутер,704.69,2023
2023-07-19,P036,2.0,3232.6,Продукт 36,Смартфон,808.15,2023
2023-05-29,P079,6.0,2806.2,Продукт 79,Телефизор,935.4,2023
2023-09-24,P022,5.0,1390.74,Продукт 22,Ноутбук,695.37,2023
2023-04-25,P094,10.0,972.58,Продукт 94,Ноутбук,486.29,2023
2023-04-14,P036,2.0,1616.3,Продукт 36,Смартфон,808.15,2023
2023-03-10,P048,6.0,10346.7,Продукт 48,Wi_Fi_роутер,689.78,2023
2023-07-01,P009,3.0,2967.95,Продукт 9,Смартфон,593.59,2023
2023-09-08,P090,10.0,4323.0,Продукт 90,Wi_Fi_роутер,864.6,2023
2023-07-20,P051,10.0,14867.7,Продукт 51,Телефизор,991.18,2023
2023-01-14,P030,15.0,1547.55,Продукт 30,Планшет,103.17,2023
2023-08-22,P001,3.0,961.2,Продукт 1,Телефизор,240.3,2023
2023-09-24,P059,14.0,3058.74,Продукт 59,Wi_Fi_роутер,509.79,2023
2023-04-13,P015,11.0,1075.86,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-07-14,P071,11.0,652.12,Продукт 71,Планшет,93.16,2023
2023-09-09,P062,3.0,4429.2,Продукт 62,Телефизор,553.65,2023
2023-07-12,P007,8.0,4184.28,Продукт 7,Wi_Fi_роутер,697.38,2023
2023-08-09,P023,14.0,535.37,Продукт 23,Планшет,535.37,2023
2023-07-19,P051,1.0,6938.26,Продукт 51,Телефизор,991.18,2023
2023-02-22,P020,12.0,7707.7,Продукт 20,Смартфон,592.9,2023
2023-04-21,P063,10.0,4426.987088143669,Продукт 63,Смартфон,843.64,2023
2023-02-08,P061,9.0,5083.28,Продукт 61,Ноутбук,635.41,2023
2023-01-20,P058,5.0,4760.01,Продукт 58,Смартфон,528.89,2023
2023-08-13,P009,4.0,3561.54,Продукт 9,Смартфон,593.59,2023
2023-02-01,P067,4.0,8233.02,Продукт 67,Смартфон,914.78,2023
2023-04-13,P062,8.0,7751.1,Продукт 62,Телефизор,553.65,2023
2023-07-11,P057,4.0,3661.02,Продукт 57,Смартфон,610.17,2023
2023-06-05,P086,1.0,155.7,Продукт 86,Wi_Fi_роутер,10.38,2023
2023-04-14,P044,3.0,1293.38,Продукт 44,Смартфон,646.69,2023
2023-02-06,P042,8.0,1347.75,Продукт 42,Смартфон,269.55,2023
2023-03-31,P077,10.0,4592.65,Продукт 77,Смартфон,918.53,2023
2023-05-09,P018,12.0,2721.9,Продукт 18,Wi_Fi_роутер,453.65,2023
2023-01-13,P017,9.0,2712.05,Продукт 17,Ноутбук,246.55,2023
2023-05-29,P041,10.0,5943.86,Продукт 41,Телефизор,457.22,2023
2023-03-27,P066,13.0,275.38,Продукт 66,Планшет,39.34,2023
2023-04-16,P084,9.0,9747.6,Продукт 84,Wi_Fi_роутер,974.76,2023
2023-04-02,P041,5.0,5943.86,Продукт 41,Телефизор,457.22,2023
2023-08-16,P074,13.0,5468.3,Продукт 74,Планшет,546.83,2023
2023-01-20,P011,14.0,1965.81,Продукт 11,Wi_Fi_роутер,655.27,2023
2023-01-25,P092,11.0,1292.44,Продукт 92,Телефизор,646.22,2023
2023-01-17,P093,3.0,8517.18,Продукт 93,Ноутбук,608.37,2023
2023-08-31,P001,15.0,1441.8,Продукт 1,Телефизор,240.3,2023
2023-05-19,P009,1.0,5342.31,Продукт 9,Смартфон,593.59,2023
2023-07-16,P046,4.0,1613.95,Продукт 46,Планшет,322.79,2023
2023-09-02,P084,5.0,4873.8,Продукт 84,Wi_Fi_роутер,974.76,2023
2023-01-06,P087,4.0,980.28,Продукт 87,Wi_Fi_роутер,245.07,2023
2023-04-11,P083,2.0,2515.95,Продукт 83,Смартфон,279.55,2023
2023-05-31,P072,9.0,2529.52,Продукт 72,Смартфон,180.68,2023
2023-05-27,P058,7.0,6875.57,Продукт 58,Смартфон,528.89,2023
2023-01-30,P056,7.0,5375.37,Продукт 56,Телефизор,488.67,2023
2023-03-31,P035,7.0,4055.12,Продукт 35,Телефизор,506.89,2023
2023-08-19,P091,10.0,880.44,Продукт 91,Ноутбук,880.44,2023
2023-04-25,P091,3.0,2641.32,Продукт 91,Ноутбук,880.44,2023
2023-03-29,P055,4.0,9113.26,Продукт 55,Смартфон,701.02,2023
2023-04-09,P016,3.0,2825.52,Продукт 16,Телефизор,353.19,2023
2023-03-28,P067,3.0,12806.92,Продукт 67,Смартфон,914.78,2023
2023-06-27,P044,1.0,4526.83,Продукт 44,Смартфон,646.69,2023
2023-02-09,P087,15.0,1470.42,Продукт 87,Wi_Fi_роутер,245.07,2023
2023-01-13,P096,15.0,320.58,Продукт 96,Смартфон,320.58,2023
2023-08-14,P005,8.0,4785.1,Продукт 5,Телефизор,957.02,2023
2023-02-28,P023,7.0,2676.85,Продукт 23,Планшет,535.37,2023
2023-09-02,P041,11.0,5029.42,Продукт 41,Телефизор,457.22,2023
2023-05-30,P014,12.0,905.46,Продукт 14,Wi_Fi_роутер,905.46,2023
2023-01-10,P040,5.0,8764.2,Продукт 40,Смартфон,973.8,2023
2023-09-08,P059,2.0,2548.95,Продукт 59,Wi_Fi_роутер,509.79,2023
2023-07-19,P028,5.0,2793.84,Продукт 28,Wi_Fi_роутер,698.46,2023
2023-04-26,P019,13.0,6321.07,Продукт 19,Планшет,903.01,2023
2023-04-15,P073,5.0,96.54,Продукт 73,Wi_Fi_роутер,32.18,2023
2023-06-01,P063,12.0,12654.6,Продукт 63,Смартфон,843.64,2023
2023-05-25,P046,3.0,1291.16,Продукт 46,Планшет,322.79,2023
2023-08-17,P015,8.0,1075.86,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-06-10,P069,10.0,4451.28,Продукт 69,Ноутбук,741.88,2023
2023-02-17,P034,4.0,6744.54,Продукт 34,Планшет,613.14,2023
2023-07-31,P063,3.0,5905.48,Продукт 63,Смартфон,843.64,2023
2023-03-20,P047,1.0,11174.76,Продукт 47,Телефизор,931.23,2023
2023-02-10,P057,13.0,4271.19,Продукт 57,Смартфон,610.17,2023
2023-01-06,P045,8.0,676.71,Продукт 45,Ноутбук,225.57,2023
2023-02-01,P059,10.0,5097.9,Продукт 59,Wi_Fi_роутер,509.79,2023
2023-02-27,P041,4.0,2286.1,Продукт 41,Телефизор,457.22,2023
2023-06-04,P054,7.0,4334.8,Продукт 54,Планшет,866.96,2023
2023-04-25,P009,9.0,3561.54,Продукт 9,Смартфон,593.59,2023
2023-07-24,P005,8.0,14355.3,Продукт 5,Телефизор,957.02,2023
2023-01-07,P055,9.0,10515.3,Продукт 55,Смартфон,701.02,2023
2023-04-28,P086,5.0,145.32,Продукт 86,Wi_Fi_роутер,10.38,2023
2023-03-25,P099,1.0,2723.64,Продукт 99,Ноутбук,680.91,2023
2023-09-21,P007,12.0,2092.14,Продукт 7,Wi_Fi_роутер,697.38,2023
2023-08-13,P010,5.0,12320.85,Продукт 10,Смартфон,821.39,2023
2023-07-25,P073,10.0,128.72,Продукт 73,Wi_Fi_роутер,32.18,2023
2023-01-27,P038,5.0,4434.84,Продукт 38,Планшет,369.57,2023
2023-09-05,P022,6.0,8344.44,Продукт 22,Ноутбук,695.37,2023
2023-02-17,P065,11.0,3129.39,Продукт 65,Планшет,347.71,2023
2023-05-16,P048,5.0,2069.34,Продукт 48,Wi_Fi_роутер,689.78,2023
2023-02-03,P019,13.0,1806.02,Продукт 19,Планшет,903.01,2023
2023-06-03,P005,11.0,4785.1,Продукт 5,Телефизор,957.02,2023
2023-08-11,P038,15.0,4426.987088143669,Продукт 38,Планшет,369.57,2023
2023-08-31,P046,9.0,3227.9,Продукт 46,Планшет,322.79,2023
2023-04-14,P009,12.0,5935.9,Продукт 9,Смартфон,593.59,2023
2023-04-27,P018,14.0,4990.15,Продукт 18,Wi_Fi_роутер,453.65,2023
2023-03-15,P019,8.0,7224.08,Продукт 19,Планшет,903.01,2023
2023-02-14,P096,1.0,641.16,Продукт 96,Смартфон,320.58,2023
2023-02-18,P059,6.0,5607.69,Продукт 59,Wi_Fi_роутер,509.79,2023
2023-01-06,P015,5.0,8068.95,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-06-16,P093,14.0,3650.22,Продукт 93,Ноутбук,608.37,2023
2023-02-28,P064,15.0,2718.84,Продукт 64,Телефизор,679.71,2023
2023-08-02,P066,9.0,550.76,Продукт 66,Планшет,39.34,2023
2023-01-20,P063,7.0,5905.48,Продукт 63,Смартфон,843.64,2023
2023-04-04,P078,1.0,2172.9,Продукт 78,Wi_Fi_роутер,362.15,2023
2023-02-04,P002,10.0,4426.987088143669,Продукт 2,Ноутбук,828.42,2023
2023-07-04,P049,6.0,9832.24,Продукт 49,Телефизор,893.84,2023
2023-03-24,P023,15.0,2141.48,Продукт 23,Планшет,535.37,2023
2023-08-05,P074,6.0,3280.98,Продукт 74,Планшет,546.83,2023
2023-08-15,P030,9.0,309.51,Продукт 30,Планшет,103.17,2023
2023-07-21,P071,5.0,558.96,Продукт 71,Планшет,93.16,2023
2023-08-27,P082,4.0,147.38,Продукт 82,Смартфон,147.38,2023
2023-03-02,P003,15.0,4179.48,Продукт 3,Смартфон,696.58,2023
2023-07-29,P036,8.0,12122.25,Продукт 36,Смартфон,808.15,2023
2023-08-06,P039,9.0,205.82,Продукт 39,Телефизор,205.82,2023
2023-07-11,P007,3.0,9763.32,Продукт 7,Wi_Fi_роутер,697.38,2023
2023-05-05,P071,10.0,279.48,Продукт 71,Планшет,93.16,2023
2023-06-19,P055,5.0,7711.22,Продукт 55,Смартфон,701.02,2023
2023-02-04,P049,11.0,12513.76,Продукт 49,Телефизор,893.84,2023
2023-06-12,P081,4.0,2818.76,Продукт 81,Wi_Fi_роутер,704.69,2023
2023-07-09,P049,9.0,10726.08,Продукт 49,Телефизор,893.84,2023
2023-03-20,P016,4.0,2119.14,Продукт 16,Телефизор,353.19,2023
2023-01-05,P004,8.0,4777.11,Продукт 4,Wi_Fi_роутер,367.47,2023
2023-09-15,P003,4.0,5572.64,Продукт 3,Смартфон,696.58,2023
2023-07-29,P011,14.0,9173.78,Продукт 11,Wi_Fi_роутер,655.27,2023
2023-07-11,P050,5.0,3536.88,Продукт 50,Ноутбук,294.74,2023
2023-05-20,P047,8.0,3724.92,Продукт 47,Телефизор,931.23,2023
2023-01-02,P015,5.0,6455.16,Продукт 15,Wi_Fi_роутер,537.93,2023
2023-04-27,P003,15.0,6269.22,Продукт 3,Смартфон,696.58,2023
2023-03-04,P023,13.0,7495.18,Продукт 23,Планшет,535.37,2023
2023-03-10,P077,9.0,6429.71,Продукт 77,Смартфон,918.53,2023
2023-07-22,P028,1.0,8381.52,Продукт 28,Wi_Fi_роутер,698.46,2023
2023-07-30,P057,3.0,9152.55,Продукт 57,Смартфон,610.17,2023
2023-04-07,P043,15.0,4763.4,Продукт 43,Планшет,952.68,2023
2023-02-19,P057,5.0,610.17,Продукт 57,Смартфон,610.17,2023
2023-05-12,P036,15.0,1616.3,Продукт 36,Смартфон,808.15,2023
2023-04-26,P051,12.0,2973.54,Продукт 51,Телефизор,991.18,2023
2023-09-09,P091,9.0,880.44,Продукт 91,Ноутбук,880.44,2023
2023-07-11,P004,14.0,734.94,Продукт 4,Wi_Fi_роутер,367.47,2023
2023-09-16,P069,1.0,6676.92,Продукт 69,Ноутбук,741.88,2023
2023-01-23,P080,11.0,6669.63,Продукт 80,Ноутбук,606.33,2023
2023-09-27,P071,11.0,1117.92,Продукт 71,Планшет,93.16,2023
2023-01-25,P079,1.0,9354.0,Продукт 79,Телефизор,935.4,2023
2023-05-05,P041,13.0,914.44,Продукт 41,Телефизор,457.22,2023
2023-02-23,P075,4.0,8614.65,Продукт 75,Смартфон,783.15,2023
